MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
6731466,170661558,03/07/2017,03/07/2017,13:08:00,03/07/2017,13:08:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Day,Tue,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6731467,170661581,03/07/2017,03/02/2017,16:00:00,03/07/2017,13:15:00,212,,1613,1925 MONROE DR NE,0660,2317,,1,Unk,Unk,18,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.375060000000005,33.80856
6731468,170661597,03/07/2017,03/07/2017,05:00:00,03/07/2017,05:30:00,209,,5104,700 PHIPPS BLVD NE,0640,2305,,1,Morn,Tue,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.362430000000003,33.855820000000001
6731469,170661605,03/07/2017,03/07/2017,13:15:00,03/07/2017,13:29:00,603,,,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,0630,2303,10,1,Day,Tue,12,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.380229999999997,33.770670000000003
6731470,170661636,03/07/2017,03/07/2017,13:46:00,03/07/2017,13:46:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Day,Tue,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6731471,170661679,03/07/2017,03/07/2017,08:00:00,03/07/2017,14:00:00,205,,574,1888 EMERY ST NW,0511,2202,,1,Day,Tue,26,BURGLARY-RESIDENCE,Wildwood (NPU-C),C,-84.414439999999999,33.807009999999998
6731472,170661728,03/07/2017,02/28/2017,16:00:00,03/06/2017,11:00:00,503,,801A,930 SPRING ST NW,0670,2308,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Midtown,E,-84.388980000000004,33.779890000000002
6731473,170661729,03/07/2017,03/07/2017,13:30:00,03/07/2017,15:00:00,208,,A,3232 PEACHTREE RD NE,0670,2308,,1,Day,Tue,99,LARCENY-NON VEHICLE,Buckhead Forest,B,-84.373289999999997,33.842599999999997
6731474,170661737,03/07/2017,03/07/2017,14:00:00,03/07/2017,15:30:00,212,,2417,2115 PIEDMONT RD NE,0670,2308,,1,Day,Tue,,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.366590000000002,33.812739999999998
6731475,170661774,03/07/2017,03/07/2017,15:09:00,03/07/2017,15:09:00,205,,,857 COLLIER RD NW,0311,1204,,1,Eve,Tue,18,ROBBERY-PEDESTRIAN,Wildwood (NPU-C),C,-84.416259999999994,33.80986
6731476,170661802,03/07/2017,03/07/2017,15:00:00,03/07/2017,15:20:00,414,,200,3730 CARMIA DR SW,0630,2303,10,1,Eve,Tue,12,LARCENY-NON VEHICLE,Princeton Lakes,P,-84.510199999999998,33.655279999999998
6731477,170661803,03/07/2017,03/06/2017,23:00:00,03/07/2017,15:20:00,404,,,961 CASCADE AVE SW,0670,2308,,1,Unk,Tue,26,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.441909999999993,33.729120000000002
6731478,170661839,03/07/2017,03/07/2017,08:00:00,03/07/2017,15:33:00,407,,5333,751 FAIRBURN RD SW,0511,2202,,1,Day,Tue,26,BURGLARY-RESIDENCE,Fairburn Mays,H,-84.510589999999993,33.734540000000003
6731479,170661871,03/07/2017,03/07/2017,15:15:00,03/07/2017,15:30:00,204,,,1170 COLLIER RD NW,0710,2404,,1,Eve,Tue,18,AUTO THEFT,Underwood Hills,D,-84.425899999999999,33.810899999999997
6731480,170661898,03/07/2017,03/07/2017,14:30:00,03/07/2017,15:50:00,306,,,2034 METROPOLITAN PKWY SW,0640,2305,,1,Eve,Tue,,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.407979999999995,33.698729999999998
6731481,170661935,03/07/2017,03/07/2017,15:30:00,03/07/2017,15:32:00,603,,,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,0670,2308,10,1,Eve,Tue,9,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.380229999999997,33.770670000000003
6731482,170661951,03/07/2017,03/07/2017,16:03:00,03/07/2017,16:03:00,111,,,3221 MARTIN LUTHER KING JR DR,0640,2305,40,1,Eve,Tue,23,LARCENY-FROM VEHICLE,,I,-84.492559999999997,33.752839999999999
6731483,170661989,03/07/2017,03/07/2017,11:00:00,03/07/2017,13:00:00,409,,20,2900 LANDRUM DR SW,0640,2305,,1,Day,Tue,18,LARCENY-FROM VEHICLE,Southwest,R,-84.483720000000005,33.706229999999998
6731484,170662191,03/07/2017,03/07/2017,17:00:00,03/07/2017,17:14:00,412,,,1290 REGENCY CENTER DR SW,0710,2404,,1,Eve,Tue,20,AUTO THEFT,Midwest Cascade,Q,-84.534139999999994,33.732979999999998
6731485,170662196,03/07/2017,03/06/2017,16:30:00,03/07/2017,17:00:00,203,,,2224 JAMES JACKSON PKWY NW,0640,2305,,1,Unk,Tue,18,LARCENY-FROM VEHICLE,Whittier Mill Village,D,-84.479410000000001,33.816070000000003
6731486,170662296,03/07/2017,03/07/2017,12:00:00,03/07/2017,17:43:00,402,,,1432 COPELAND AVE SW,0670,2308,,1,Day,Tue,20,LARCENY-NON VEHICLE,West End,T,-84.434470000000005,33.735799999999998
6731487,170662366,03/07/2017,03/07/2017,16:35:00,03/07/2017,18:00:00,505,,,659 PEACHTREE ST NE,0640,2305,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Midtown,E,-84.38449,33.772579999999998
6731488,170662396,03/07/2017,03/07/2017,18:00:00,03/07/2017,18:11:00,508,,,210 PEACHTREE ST NW,0630,2303,10,1,Eve,Tue,14,LARCENY-NON VEHICLE,Downtown,M,-84.388369999999995,33.759430000000002
6731489,170662434,03/07/2017,03/07/2017,01:00:00,03/07/2017,01:05:00,305,,,1297 JONESBORO RD SE,0660,2317,,1,Morn,Tue,,LARCENY-NON VEHICLE,South Atlanta,Y,-84.385149999999996,33.71904
6731490,170662483,03/07/2017,03/07/2017,17:00:00,03/07/2017,18:40:00,511,,,41 MARIETTA ST,0640,2305,,1,Eve,Tue,13,LARCENY-FROM VEHICLE,Downtown,M,-84.391040000000004,33.755429999999997
6731491,170662545,03/07/2017,03/07/2017,18:00:00,03/07/2017,19:00:00,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,0630,2303,10,1,Eve,Tue,24,LARCENY-NON VEHICLE,North Buckhead,B,-84.361159999999998,33.852519999999998
6731492,170662589,03/07/2017,03/07/2017,19:00:00,03/07/2017,19:17:00,414,,,3559 SHERBROOKE WAY SW,0315,1207,,2,Eve,Tue,20,ROBBERY-RESIDENCE,Brentwood,P,-84.505070000000003,33.672499999999999
6731493,170662666,03/07/2017,03/07/2017,18:30:00,03/07/2017,19:50:00,505,,,800 PEACHTREE ST NE,0640,2305,,2,Eve,Tue,18,LARCENY-FROM VEHICLE,Midtown,E,-84.384780000000006,33.77655
6731494,170662694,03/07/2017,03/07/2017,20:20:00,03/08/2017,20:24:00,612,,,1275 CAROLINE ST NE,0630,2303,10,1,Unk,Wed,12,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
6731495,170662695,03/07/2017,03/07/2017,20:10:00,03/07/2017,20:10:00,210,,,3393 PEACHTREE RD,0630,2303,10,1,Eve,Tue,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
6731496,170662699,03/07/2017,03/07/2017,20:11:00,03/07/2017,20:11:00,303,,,555 WHITEHALL ST SW,0640,2305,,3,Eve,Tue,5,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.406279999999995,33.74297
6731497,170662729,03/07/2017,03/07/2017,20:30:00,03/07/2017,20:32:00,605,,,361 ATLANTA AVE SE,0311,1204,,1,Eve,Tue,13,ROBBERY-PEDESTRIAN,Grant Park,W,-84.375780000000006,33.730089999999997
6731498,170662732,03/07/2017,03/07/2017,20:33:00,03/07/2017,20:40:00,101,,2515,369 MCDANIEL ST SW,0410,1314,,1,Eve,Tue,,AGG ASSAULT,The Villages at Castleberry H,T,-84.405230000000003,33.745049999999999
6731499,170662883,03/07/2017,03/07/2017,21:45:00,03/07/2017,21:52:00,102,,,825 MARTIN L KING JR DR NW@ SUNTRUST BANK,0317,1299G,,1,Eve,Tue,2,ROBBERY-PEDESTRIAN,Vine City,L,-84.414569999999998,33.755040000000001
6731500,170662939,03/07/2017,03/07/2017,21:15:00,03/07/2017,22:29:00,602,,,438 MORELAND AVE NE,0640,2305,,3,Eve,Tue,18,LARCENY-FROM VEHICLE,Inman Park,N,-84.349159999999998,33.76634
6731501,170662984,03/07/2017,03/07/2017,23:16:00,03/07/2017,23:16:00,602,,,200 N HIGHLAND AVE NE,0640,2305,,1,Morn,Tue,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.360839999999996,33.761699999999998
6731502,170662999,03/07/2017,03/07/2017,23:15:00,03/07/2017,23:23:00,205,,,1994 HOWELL MILL RD NW,0620,2302,,1,Morn,Tue,18,LARCENY-NON VEHICLE,Wildwood (NPU-C),C,-84.412980000000005,33.80903
6731503,170670013,03/08/2017,03/07/2017,09:30:00,03/07/2017,11:30:00,211,,,2333 PEACHTREE RD NE,0710,2404,10,1,Day,Tue,18,AUTO THEFT,Peachtree Hills,B,-84.388649999999998,33.818640000000002
6731504,170670291,03/08/2017,03/08/2017,01:54:00,03/08/2017,01:54:00,409,,,2930 CASCADE RD SW,0512,2203,,1,Morn,Wed,24,BURGLARY-NONRES,Cascade Heights,I,-84.483540000000005,33.719749999999998
6731505,170670351,03/08/2017,03/06/2017,03:59:00,03/06/2017,03:59:00,606,,,925 GARRETT ST SE,0512,2203,,1,Morn,Mon,24,BURGLARY-NONRES,Ormewood Park,W,-84.357870000000005,33.740400000000001
6731506,170670516,03/08/2017,03/08/2017,04:00:00,03/08/2017,04:08:00,313,,,3500 JONESBORO RD SE,0512,2203,,1,Morn,Wed,17,BURGLARY-NONRES,South River Gardens,Z,-84.370949999999993,33.659509999999997
6731507,170670517,03/08/2017,03/08/2017,04:09:00,03/08/2017,04:09:00,307,,,1955 COMPTON DR SE @SOUTH BEND PARK,0710,2404,10,0,Morn,Wed,31,AUTO THEFT,Lakewood Heights,Y,-84.383129999999994,33.698439999999998
6731508,170670615,03/08/2017,03/08/2017,05:25:00,03/08/2017,05:30:00,505,,,805 PEACHTREE ST NE,0512,2203,,1,Morn,Wed,24,BURGLARY-NONRES,Midtown,E,-84.38391,33.77646
6731509,170670630,03/08/2017,03/08/2017,05:00:00,03/08/2017,05:30:00,207,,,1925 PEACHTREE RD NE,0512,2203,,1,Morn,Wed,99,BURGLARY-NONRES,Brookwood Hills,E,-84.393450000000001,33.80733
6731510,170670704,03/08/2017,03/07/2017,17:30:00,03/08/2017,07:00:00,507,,,311 PETERS ST SW,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.403300000000002,33.746259999999999
6731511,170670824,03/08/2017,03/08/2017,04:00:00,03/08/2017,07:30:00,303,,,540 CENTRAL AVE SW,0640,2305,,1,Morn,Wed,18,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.393330000000006,33.74004
6731512,170670827,03/08/2017,03/08/2017,07:30:00,03/08/2017,08:00:00,113,,,2591 ETHERIDGE DR NW,0410,1314,20,1,Day,Wed,,AGG ASSAULT,Carey Park,G,-84.472920000000002,33.7881
6731513,170670876,03/08/2017,03/07/2017,20:30:00,03/08/2017,07:00:00,501,,,1263 ATLANTIC DR NW,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Home Park,E,-84.397409999999994,33.789299999999997
6731514,170670879,03/08/2017,03/07/2017,21:00:00,03/08/2017,08:20:00,608,,,384 SOUTHERLAND TER NE,0640,2305,,1,Morn,Wed,,LARCENY-FROM VEHICLE,Lake Claire,N,-84.325320000000005,33.764499999999998
6731515,170670881,03/08/2017,03/08/2017,00:00:00,03/08/2017,06:00:00,304,,1,1034 WASHINGTON ST SW,0511,2202,,1,Morn,Wed,26,BURGLARY-RESIDENCE,Peoplestown,V,-84.390879999999996,33.726770000000002
6731516,170670915,03/08/2017,03/07/2017,21:00:00,03/08/2017,06:00:00,608,,,372 CANDLER PARK DR NE,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Candler Park,N,-84.340040000000002,33.764380000000003
6731517,170670959,03/08/2017,03/08/2017,08:57:00,03/08/2017,09:00:00,407,,,763 CRESTWELL CIR SW,0511,2202,,1,Day,Wed,20,BURGLARY-RESIDENCE,Mays,H,-84.504440000000002,33.74494
6731518,170670968,03/08/2017,03/08/2017,01:30:00,03/08/2017,05:00:00,305,,,1263 HILL ST SE,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Chosewood Park,Y,-84.378950000000003,33.720080000000003
6731519,170671042,03/08/2017,03/07/2017,19:07:00,03/07/2017,19:55:00,411,,,2295 BEN HILL RD SW,0512,2203,,3,Eve,Tue,,BURGLARY-NONRES,Greenbriar,R,-84.485349999999997,33.692120000000003
6731520,170671047,03/08/2017,03/07/2017,18:00:00,03/08/2017,09:30:00,309,,,2420 METROPOLITAN PKWY,0710,2404,,1,Morn,Wed,18,AUTO THEFT,Perkerson,X,-84.407439999999994,33.688699999999997
6731521,170671097,03/08/2017,03/08/2017,09:30:00,03/08/2017,09:47:00,407,,,355 DARTMOUTH DR SW,0670,2308,,1,Day,Wed,20,LARCENY-NON VEHICLE,Baker Hills,H,-84.516030000000001,33.76126
6731522,170671104,03/08/2017,03/04/2017,11:00:00,03/08/2017,09:44:00,402,,D7,1400 DONNELLY AVE SW,0690,2399,,0,Unk,Unk,26,LARCENY-NON VEHICLE,West End,T,-84.431370000000001,33.735860000000002
6731523,170671197,03/08/2017,03/08/2017,10:22:00,03/08/2017,10:22:00,203,,,2696 GEORGE ST NW,0690,2310,,1,Day,Wed,20,LARCENY-NON VEHICLE,Riverside,D,-84.475679999999997,33.814990000000002
6731524,170671241,03/08/2017,03/08/2017,10:45:00,03/08/2017,10:45:00,512,,,232 FORSYTH ST SW @Multiple,0620,2302,10,1,Day,Wed,1,LARCENY-NON VEHICLE,Downtown,M,-84.396360000000001,33.748519999999999
6731525,170671243,03/08/2017,03/08/2017,10:30:00,03/08/2017,10:47:00,111,,,3285 MARTIN L KING JR DR NW,0317,1299G,,1,Day,Wed,17,ROBBERY-PEDESTRIAN,,I,-84.494550000000004,33.753599999999999
6731526,170671287,03/08/2017,03/08/2017,10:15:00,03/08/2017,11:00:00,213,,,1775 MEADOWDALE AVE NE,0690,2399,,1,Day,Wed,13,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,-84.345429999999993,33.803089999999997
6731527,170671323,03/08/2017,03/08/2017,11:30:00,03/08/2017,12:10:00,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,0630,2303,10,1,Day,Wed,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.363280000000003,33.82403
6731528,170671329,03/08/2017,03/08/2017,11:30:00,03/08/2017,11:30:00,211,,,2625 PIEDMONT RD NE,0336,1211O,10,1,Day,Wed,2,ROBBERY-COMMERCIAL,Lindbergh/Morosgo,B,-84.365319999999997,33.827419999999996
6731529,170671443,03/08/2017,03/08/2017,12:10:00,03/08/2017,12:25:00,306,,,1901 METROPOLITAN PKWY SW,0710,2404,,1,Day,Wed,18,AUTO THEFT,Sylvan Hills,X,-84.408169999999998,33.702280000000002
6731530,170671479,03/08/2017,03/08/2017,11:15:00,03/08/2017,12:45:00,211,,,2539 PIEDMONT,0630,2303,10,1,Day,Wed,24,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.363280000000003,33.82403
6731531,170671508,03/08/2017,03/05/2017,18:00:00,03/05/2017,21:00:00,209,,,4302 ALEXANDER CIR NE,0210,1103,,1,Eve,Sun,20,RAPE,North Buckhead,B,-84.365549999999999,33.855449999999998
6731532,170671549,03/08/2017,03/08/2017,11:00:00,03/08/2017,13:00:00,113,,D405,2500 CENTER ST NW,0210,1103,,1,Day,Wed,26,RAPE,Carey Park,G,-84.471559999999997,33.789990000000003
6731533,170671559,03/08/2017,03/08/2017,13:20:00,03/08/2017,13:30:00,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,0630,2303,10,1,Day,Wed,99,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.354669999999999,33.773400000000002
6731534,170671593,03/08/2017,03/08/2017,13:00:00,03/08/2017,13:35:00,213,,,1201 BEECH VALLEY RD NE,0640,2305,,1,Day,Wed,13,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.347859999999997,33.796959999999999
6731535,170671594,03/08/2017,03/08/2017,11:15:00,03/08/2017,13:42:00,508,,,171 CARNEGIE WAY NW,0640,2305,,2,Day,Wed,18,LARCENY-FROM VEHICLE,Downtown,M,-84.389060000000001,33.759030000000003
6731536,170671595,03/08/2017,03/04/2017,07:00:00,03/08/2017,13:42:00,103,,,610 NORTHSIDE DR NW,0690,2399,,1,Unk,Unk,13,LARCENY-NON VEHICLE,English Avenue,L,-84.407169999999994,33.77111
6731537,170671610,03/09/2017,03/08/2017,08:30:00,03/08/2017,13:30:00,407,,,416 FENNEL WAY SW,0511,2202,,1,Day,Wed,20,BURGLARY-RESIDENCE,Wilson Mill Meadows,H,-84.517830000000004,33.751719999999999
6731538,170671644,03/08/2017,03/08/2017,14:04:00,03/08/2017,14:04:00,303,,2119,540 HUMPHRIES ST SW,0511,2202,,2,Day,Wed,26,BURGLARY-RESIDENCE,Mechanicsville,V,-84.404880000000006,33.739899999999999
6731539,170671665,03/08/2017,03/08/2017,12:44:00,03/08/2017,14:00:00,212,,221,2430 CHESHIRE BRIDGE RD NE,0690,2399,,1,Day,Wed,26,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.351609999999994,33.821489999999997
6731540,170671689,03/08/2017,03/08/2017,13:20:00,03/08/2017,14:29:00,414,,,3760 PRINCETON LAKES PKWY,0640,2305,20,4,Day,Wed,18,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.510509999999996,33.658059999999999
6731541,170671705,03/08/2017,03/08/2017,13:50:00,03/08/2017,14:15:00,610,,,1475 MEMORIAL DR SE,0640,2305,,1,Day,Wed,13,LARCENY-FROM VEHICLE,Kirkwood,O,-84.339219999999997,33.747250000000001
6731542,170671758,03/08/2017,03/08/2017,15:00:00,03/08/2017,16:05:00,501,,,375 18TH ST NW @TARGET - 18TH,0630,2303,10,1,Eve,Wed,12,LARCENY-NON VEHICLE,Atlantic Station,E,-84.399209999999997,33.793030000000002
6731543,170671774,03/08/2017,03/07/2017,17:00:00,03/08/2017,15:13:00,107,,,2025 NORTH AVE NW,0670,2308,,1,Unk,Wed,20,LARCENY-NON VEHICLE,Grove Park,J,-84.454310000000007,33.76885
6731544,170671878,03/08/2017,03/08/2017,13:30:00,03/08/2017,16:00:00,604,,,510 GARTRELL ST SE,0650,2304,,1,Day,Wed,13,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.370829999999998,33.753019999999999
6731545,170671924,03/08/2017,03/08/2017,08:00:00,03/08/2017,14:00:00,212,,,494 PLASTERS AVE NE,0640,2305,,1,Day,Wed,18,LARCENY-FROM VEHICLE,,F,-84.372649999999993,33.811630000000001
6731546,170671986,03/08/2017,03/08/2017,16:00:00,03/08/2017,16:30:00,412,,,4485 CAMPBELLTON RD SW,0720,2424,,1,Eve,Wed,23,AUTO THEFT,,P,-84.534959999999998,33.696350000000002
6731547,170672022,03/08/2017,03/08/2017,08:00:00,03/08/2017,13:30:00,211,,1328,2450 CAMELLIA LN NE,0521,2204,,1,Day,Wed,26,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.371139999999997,33.822690000000001
6731548,170672039,03/08/2017,03/08/2017,15:55:00,03/08/2017,16:00:00,409,,,3140 PARC CT SW,0640,2305,,1,Eve,Wed,13,LARCENY-FROM VEHICLE,Southwest,R,-84.495800000000003,33.698529999999998
6731549,170672052,03/08/2017,03/08/2017,16:47:00,03/08/2017,16:47:00,509,,,265 PEACHTREE CENTER AVE NE,0670,2308,10,1,Eve,Wed,14,LARCENY-NON VEHICLE,Downtown,M,-84.384960000000007,33.761580000000002
6731550,170672357,03/08/2017,03/08/2017,18:40:00,03/08/2017,18:40:00,112,,J,300 SKIPPER PL NW,0430,1315,20,2,Eve,Wed,18,AGG ASSAULT,Collier Heights,I,-84.492019999999997,33.782809999999998
6731551,170672368,03/08/2017,03/08/2017,18:47:00,03/08/2017,19:00:00,211,,,2399 PARKLAND DR,0640,2305,30,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.364249999999998,33.819479999999999
6731552,170672438,03/08/2017,03/08/2017,19:09:00,03/08/2017,19:30:00,507,,,100 CENTENNIAL OLYMPIC P DR NW @ZONE 5,0690,2399,,1,Eve,Wed,13,LARCENY-NON VEHICLE,Downtown,M,-84.396349999999998,33.757330000000003
6731553,170672476,03/08/2017,03/08/2017,18:20:00,03/08/2017,19:20:00,502,,,138 LAFAYETTE DR NE,0640,2305,,1,Eve,Wed,13,LARCENY-FROM VEHICLE,Ansley Park,E,-84.378349999999998,33.78884
6731554,170672534,03/08/2017,03/08/2017,11:30:00,03/08/2017,19:00:00,407,,,387 FENNEL WAY SW,0521,2204,,3,Eve,Wed,20,BURGLARY-RESIDENCE,Wilson Mill Meadows,H,-84.518299999999996,33.752519999999997
6731555,170672545,03/08/2017,03/08/2017,17:20:00,03/08/2017,17:35:00,604,,,349 DECATUR ST SE,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37706,33.749929999999999
6731556,170672576,03/08/2017,03/08/2017,20:04:00,03/08/2017,21:00:00,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,0710,2404,,1,Eve,Wed,,AUTO THEFT,Greenbriar,R,-84.497730000000004,33.686770000000003
6731557,170672636,03/08/2017,03/08/2017,20:15:00,03/08/2017,20:30:00,401,,,835 OGLETHORPE AVE SW,0311,1212,,1,Eve,Wed,18,ROBBERY-PEDESTRIAN,West End,T,-84.415009999999995,33.736669999999997
6731558,170672726,03/08/2017,03/08/2017,19:40:00,03/08/2017,21:12:00,207,,,40 PEACHTREE VALLEY RD NE,0650,2304,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,,E,-84.389889999999994,33.811329999999998
6731559,170672729,03/09/2017,03/08/2017,21:05:00,03/08/2017,21:20:00,408,,,1469 CAMPBELLTON RD RD SW,0410,1314,20,1,Eve,Wed,18,AGG ASSAULT,Venetian Hills,S,-84.436610000000002,33.714089999999999
6731560,170672752,03/08/2017,03/04/2017,23:45:00,03/05/2017,01:30:00,206,,,3223 CAINS HILL PL NW,0690,2399,,1,Morn,Sun,3,LARCENY-NON VEHICLE,South Tuxedo Park,B,-84.380439999999993,33.842509999999997
6731561,170672780,03/08/2017,03/07/2017,21:00:00,03/08/2017,21:00:00,601,,A,915 DREWRY ST NE,0640,2305,,1,Unk,Wed,20,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.357280000000003,33.77805
6731562,170672859,03/08/2017,03/08/2017,22:10:00,03/08/2017,22:45:00,209,,,4475 ROSWELL RD NE,0640,2305,,6,Eve,Wed,18,LARCENY-FROM VEHICLE,North Buckhead,B,-84.379490000000004,33.877279999999999
6731563,170680018,03/09/2017,03/08/2017,21:55:00,03/09/2017,00:05:00,509,,,207 PEACHTREE CENTER AVE NE,0640,2305,,3,Morn,Wed,18,LARCENY-FROM VEHICLE,Downtown,M,-84.385540000000006,33.760199999999998
6731564,170680027,03/09/2017,03/09/2017,00:00:00,03/09/2017,00:12:00,505,,106,908 JUNIPER ST NE,0521,2204,10,1,Morn,Thu,20,BURGLARY-RESIDENCE,Midtown,E,-84.382760000000005,33.779249999999998
6731565,170680042,03/09/2017,03/09/2017,00:01:00,03/09/2017,00:16:00,303,,,647 IRA ST SW,0430,1315,30,2,Morn,Thu,,AGG ASSAULT,Mechanicsville,V,-84.400239999999997,33.737270000000002
6731566,170680104,03/09/2017,03/08/2017,21:30:00,03/08/2017,21:35:00,211,,,2525 PIEDMONT RD NE @HOME DEPOT,0670,2308,,1,Eve,Wed,7,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.365210000000005,33.823999999999998
6731567,170680508,03/09/2017,03/09/2017,04:32:00,03/09/2017,04:40:00,113,APT,C-311,2500 CENTER ST NW,0440,1399,10,1,Morn,Thu,20,AGG ASSAULT,Carey Park,G,-84.471559999999997,33.789990000000003
6731568,170680509,03/09/2017,03/09/2017,04:18:00,03/09/2017,04:30:00,609,,,1225 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,10,1,Morn,Thu,12,LARCENY-NON VEHICLE,Edgewood,O,-84.348129999999998,33.756050000000002
6731569,170680658,03/09/2017,03/09/2017,06:55:00,03/09/2017,07:00:00,403,,,1100 LAROSA TER SW,0430,1315,10,1,Morn,Thu,20,AGG ASSAULT,Oakland City,S,-84.423969999999997,33.723170000000003
6731570,170680895,03/09/2017,03/08/2017,22:30:00,03/09/2017,07:00:00,605,,,326 GRANT ST SE,0640,2305,,1,Morn,Thu,,LARCENY-FROM VEHICLE,Grant Park,W,-84.376000000000005,33.745930000000001
6731571,170680992,03/09/2017,03/08/2017,17:30:00,03/09/2017,08:00:00,607,,,621 MORELAND AVE SE,0690,2399,,1,Morn,Thu,6,LARCENY-NON VEHICLE,Ormewood Park,W,-84.349599999999995,33.73724
6731572,170680995,03/09/2017,03/08/2017,18:00:00,03/09/2017,09:00:00,311,,6A,532 CLEVELAND AVE SW,0710,2404,,1,Morn,Thu,20,AUTO THEFT,Hammond Park,X,-84.405900000000003,33.681159999999998
6731573,170681155,03/09/2017,03/04/2017,23:30:00,03/05/2017,03:00:00,211,,,2520 PIEDMONT RD NE,0720,2424,,1,Morn,Sun,18,AUTO THEFT,Lindbergh/Morosgo,B,-84.367720000000006,33.822240000000001
6731574,170681480,03/09/2017,03/09/2017,11:30:00,03/09/2017,12:32:00,411,,,2975 HEADLAND DR SW @BIG LOTS - HEADLAND,0710,2404,,2,Day,Thu,18,AUTO THEFT,Greenbriar,R,-84.487200000000001,33.691679999999998
6731575,170681498,03/09/2017,03/09/2017,07:00:00,03/09/2017,12:43:00,106,,,350 TEMPLE ST NW @APS HERNDON ES,0430,1315,,1,Day,Thu,35,AGG ASSAULT,Bankhead,K,-84.422780000000003,33.764670000000002
6731576,170681510,03/09/2017,03/08/2017,20:30:00,03/09/2017,10:30:00,206,,,540 PHARR RD NE,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.370180000000005,33.837069999999997
6731577,170681512,03/09/2017,03/09/2017,12:52:00,03/09/2017,13:15:00,201,,,2301 MARIETTA BLVD NW,0710,2404,,1,Day,Thu,21,AUTO THEFT,,C,-84.45035,33.818869999999997
6731578,170681544,03/09/2017,03/03/2017,12:00:00,03/09/2017,13:00:00,304,,,65 MILTON AVE SE,0650,2304,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Peoplestown,V,-84.385369999999995,33.723480000000002
6731579,170681572,03/09/2017,03/08/2017,22:00:00,03/09/2017,11:45:00,502,,410,1045 PIEDMONT AVE NE,0640,2305,,1,Morn,Thu,,LARCENY-FROM VEHICLE,Midtown,E,-84.379620000000003,33.783119999999997
6731580,170681587,03/09/2017,03/09/2017,13:20:00,03/09/2017,13:27:00,210,,,3393 PEACHTREE RD NE @Multiple,0630,2303,30,1,Day,Thu,8,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003
